OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice
12377,2024-11-19,CLI-0051,Access Point Ubiquiti U6,Redes,4,269170
12378,2024-11-20,CLI-0271,"Monitor Portátil 15""",Monitores,3,210950
12379,2024-11-20,CLI-0145,"Monitor LG 27"" 4K",Monitores,6,343170
12380,2024-11-20,CLI-0276,Notebook HP 15s,Laptops,10,590190
12381,2024-11-20,CLI-0051,"Monitor Portátil 15""",Monitores,6,224240
12382,2024-11-20,CLI-0244,Auriculares Sony XM5,Audio,3,242880
12383,2024-11-20,CLI-0095,Soundbar LG,Audio,3,159070
12384,2024-11-20,CLI-0055,"Monitor Samsung 24"" FHD",Monitores,4,180130
12385,2024-11-20,CLI-0195,Parlante UE Boom 3,Audio,1,113130
12386,2024-11-20,CLI-0117,Micrófono Blue Yeti X,Audio,1,191440
12387,2024-11-20,CLI-0161,All-in-One HP 24,Desktops,2,783000
12388,2024-11-20,CLI-0267,Mini PC ASUS PN50,Desktops,2,477170
12389,2024-11-20,CLI-0185,Webcam Logitech C925e,Perifericos,2,102110
12390,2024-11-20,CLI-0021,Chromebook Acer,Laptops,1,306040
12391,2024-11-20,CLI-0060,AirPods Pro 2,Audio,1,241790
12392,2024-11-21,CLI-0160,AutoCAD LT 2025,Software,10,598530
12393,2024-11-21,CLI-0228,"Monitor UltraWide 34""",Monitores,2,535030
12394,2024-11-21,CLI-0149,Parlante UE Boom 3,Audio,1,102710
12395,2024-11-21,CLI-0036,SSD NVMe Kingston 500GB,Almacenamiento,8,66810
12396,2024-11-21,CLI-0189,"Monitor Samsung 24"" FHD",Monitores,1,173830
12397,2024-11-21,CLI-0252,AutoCAD LT 2025,Software,1,648040
12398,2024-11-21,CLI-0225,Pendrive Kingston 256GB,Almacenamiento,3,27320
12399,2024-11-21,CLI-0044,All-in-One HP 24,Desktops,1,816890
12400,2024-11-21,CLI-0206,Windows 11 Pro,Software,2,132470
12401,2024-11-21,CLI-0053,"Monitor LG 27"" 4K",Monitores,1,378770
12402,2024-11-21,CLI-0102,Soporte Laptop Ergotron,Perifericos,1,74190
12403,2024-11-21,CLI-0207,All-in-One HP 24,Desktops,1,772920
12404,2024-11-21,CLI-0218,Disco Externo Seagate 4TB,Almacenamiento,1,106900
12405,2024-11-21,CLI-0298,Access Point Ubiquiti U6,Redes,1,283110
12406,2024-11-21,CLI-0205,Dock Station HP,Perifericos,2,208500
12407,2024-11-21,CLI-0208,Disco Externo Seagate 4TB,Almacenamiento,2,123570
12408,2024-11-22,CLI-0076,SSD Samsung 970 EVO 1TB,Almacenamiento,1,131870
12409,2024-11-22,CLI-0129,Disco Externo Seagate 4TB,Almacenamiento,2,114590
12410,2024-11-22,CLI-0069,Notebook Dell Inspiron,Laptops,1,681150
12411,2024-11-22,CLI-0028,Notebook ASUS VivoBook,Laptops,2,454540
12412,2024-11-22,CLI-0014,"Monitor Samsung 24"" FHD",Monitores,1,172440
12413,2024-11-22,CLI-0168,Workstation HP Z2,Desktops,1,1419880
12414,2024-11-22,CLI-0050,Notebook ASUS VivoBook,Laptops,3,516630
12415,2024-11-22,CLI-0267,Disco Externo Seagate 4TB,Almacenamiento,4,117700
12416,2024-11-22,CLI-0104,Webcam Logitech C925e,Perifericos,3,101650
12417,2024-11-22,CLI-0252,NAS Synology DS220+,Almacenamiento,1,488700
12418,2024-11-22,CLI-0176,SSD Externo Samsung T7,Almacenamiento,2,101550
12419,2024-11-22,CLI-0017,Parlante UE Boom 3,Audio,5,103970
12420,2024-11-22,CLI-0061,AirPods Pro 2,Audio,2,260270
12421,2024-11-22,CLI-0193,Soundbar LG,Audio,2,158810
12422,2024-11-22,CLI-0017,"Monitor Samsung 24"" FHD",Monitores,2,175910
12423,2024-11-22,CLI-0156,"Monitor LG 27"" 4K",Monitores,2,370590
12424,2024-11-22,CLI-0069,Hub USB-C Anker,Perifericos,3,57110
12425,2024-11-22,CLI-0250,All-in-One HP 24,Desktops,2,883900
12426,2024-11-22,CLI-0252,Adobe Creative Cloud,Software,2,89490
12427,2024-11-22,CLI-0277,Switch Cisco 24p,Redes,2,280640
12428,2024-11-22,CLI-0288,"Monitor LG 27"" 4K",Monitores,2,371270
12429,2024-11-25,CLI-0201,Teclado Apple Magic,Perifericos,2,110670
12430,2024-11-25,CLI-0194,Repetidor WiFi Mesh,Redes,3,84840
12431,2024-11-25,CLI-0146,Mousepad XL RGB,Perifericos,1,32500
12432,2024-11-25,CLI-0024,Mini PC ASUS PN50,Desktops,4,491370
12433,2024-11-25,CLI-0179,Access Point Ubiquiti U6,Redes,1,269900
12434,2024-11-25,CLI-0175,AirPods Pro 2,Audio,1,272830
12435,2024-11-25,CLI-0177,Dock Station HP,Perifericos,2,190190
12436,2024-11-25,CLI-0029,Adobe Creative Cloud,Software,1,83970
12437,2024-11-25,CLI-0121,Antivirus ESET 3 PCs,Software,1,42580
12438,2024-11-25,CLI-0044,Windows 11 Pro,Software,1,115960
12439,2024-11-25,CLI-0157,All-in-One HP 24,Desktops,1,887830
12440,2024-11-25,CLI-0011,SSD Externo Samsung T7,Almacenamiento,1,96150
12441,2024-11-25,CLI-0236,Adobe Creative Cloud,Software,5,79010
12442,2024-11-25,CLI-0291,NAS Synology DS220+,Almacenamiento,6,529500
12443,2024-11-26,CLI-0137,Notebook Dell Inspiron,Laptops,3,642030
12444,2024-11-26,CLI-0012,Mousepad XL RGB,Perifericos,1,31840
12445,2024-11-26,CLI-0200,Mousepad XL RGB,Perifericos,2,28970
12446,2024-11-26,CLI-0251,PC Escritorio Dell OptiPlex,Desktops,3,752030
12447,2024-11-26,CLI-0106,Soporte Laptop Ergotron,Perifericos,2,76050
12448,2024-11-26,CLI-0174,"Monitor LG 27"" 4K",Monitores,2,371440
12449,2024-11-26,CLI-0187,Parlante UE Boom 3,Audio,1,104930
12450,2024-11-26,CLI-0039,SSD Externo Samsung T7,Almacenamiento,1,99180
12451,2024-11-26,CLI-0136,Notebook Lenovo ThinkPad,Laptops,1,918390
12452,2024-11-26,CLI-0294,Headset Logitech G535,Audio,4,91130
12453,2024-11-26,CLI-0048,Access Point Ubiquiti U6,Redes,1,281770
12454,2024-11-26,CLI-0173,Teclado Mecánico Keychron K2,Perifericos,1,162710
12455,2024-11-26,CLI-0272,SSD NVMe Kingston 500GB,Almacenamiento,2,67910
12456,2024-11-26,CLI-0178,Notebook ASUS VivoBook,Laptops,3,530700
12457,2024-11-27,CLI-0155,NAS Synology DS220+,Almacenamiento,4,507490
12458,2024-11-27,CLI-0222,Adobe Creative Cloud,Software,2,87560
12459,2024-11-27,CLI-0103,Micrófono Blue Yeti X,Audio,2,200160
12460,2024-11-27,CLI-0264,SSD Samsung 970 EVO 1TB,Almacenamiento,3,133410
12461,2024-11-27,CLI-0281,"Monitor Samsung 24"" FHD",Monitores,5,167340
12462,2024-11-27,CLI-0265,"Monitor Samsung 24"" FHD",Monitores,2,175090
12463,2024-11-27,CLI-0110,Adobe Creative Cloud,Software,10,84070
12464,2024-11-27,CLI-0240,Teclado Mecánico Keychron K2,Perifericos,8,155780
12465,2024-11-27,CLI-0273,Repetidor WiFi Mesh,Redes,5,78730
12466,2024-11-27,CLI-0223,Switch Cisco 24p,Redes,3,247940
12467,2024-11-27,CLI-0031,Pendrive Kingston 256GB,Almacenamiento,1,27660
12468,2024-11-27,CLI-0237,Workstation HP Z2,Desktops,1,1361580
12469,2024-11-27,CLI-0154,Parlante UE Boom 3,Audio,2,97410
12470,2024-11-27,CLI-0033,Licencia Office 365 Anual,Software,1,87180
12471,2024-11-27,CLI-0212,Teclado Mecánico Keychron K2,Perifericos,4,156820
12472,2024-11-27,CLI-0083,Teclado Apple Magic,Perifericos,3,99350
12473,2024-11-28,CLI-0121,Headset Logitech G535,Audio,1,90380
12474,2024-11-28,CLI-0077,"Monitor Curvo 32"" QHD",Monitores,1,479460
12475,2024-11-28,CLI-0159,SSD Samsung 970 EVO 1TB,Almacenamiento,2,119020
12476,2024-11-28,CLI-0224,Parlante UE Boom 3,Audio,3,101690
12477,2024-11-28,CLI-0019,"Monitor Curvo 32"" QHD",Monitores,1,501880
12478,2024-11-28,CLI-0070,Notebook Dell Inspiron,Laptops,1,655580
12479,2024-11-28,CLI-0143,Adobe Creative Cloud,Software,2,89180
12480,2024-11-28,CLI-0022,Disco Externo Seagate 4TB,Almacenamiento,4,110410
12481,2024-11-28,CLI-0029,Chromebook Acer,Laptops,1,306420
12482,2024-11-28,CLI-0153,Notebook ASUS VivoBook,Laptops,6,491200
12483,2024-11-28,CLI-0209,Auriculares Sony XM5,Audio,3,230250
12484,2024-11-28,CLI-0047,Headset Logitech G535,Audio,8,102010
12485,2024-11-28,CLI-0072,Mouse Logitech MX Master 3,Perifericos,1,88660
12486,2024-11-28,CLI-0257,All-in-One HP 24,Desktops,2,887290
12487,2024-11-28,CLI-0298,Pendrive Kingston 256GB,Almacenamiento,1,27770
12488,2024-11-28,CLI-0047,Mouse Logitech MX Master 3,Perifericos,2,95290
12489,2024-11-28,CLI-0161,Soporte Laptop Ergotron,Perifericos,4,71660
12490,2024-11-29,CLI-0200,Mouse Logitech MX Master 3,Perifericos,8,99010
12491,2024-11-29,CLI-0112,Workstation HP Z2,Desktops,1,1364610
12492,2024-11-29,CLI-0110,Teclado Mecánico Keychron K2,Perifericos,2,168220
12493,2024-11-29,CLI-0131,Access Point Ubiquiti U6,Redes,1,267640
12494,2024-11-29,CLI-0274,Auriculares Sony XM5,Audio,3,231520
12495,2024-11-29,CLI-0058,Mousepad XL RGB,Perifericos,2,32550
12496,2024-11-29,CLI-0244,AutoCAD LT 2025,Software,1,630390
12497,2024-11-29,CLI-0143,Workstation HP Z2,Desktops,1,1453330
12498,2024-11-29,CLI-0189,Hub USB-C Anker,Perifericos,1,54820
12499,2024-11-29,CLI-0018,Adobe Creative Cloud,Software,4,90350
12500,2024-11-29,CLI-0028,Windows 11 Pro,Software,6,132280
12501,2024-11-29,CLI-0123,Teclado Apple Magic,Perifericos,2,111050
12502,2024-11-29,CLI-0159,Licencia Office 365 Anual,Software,8,94230
12503,2024-11-29,CLI-0186,AutoCAD LT 2025,Software,1,663980
12504,2024-11-29,CLI-0122,Soundbar LG,Audio,1,152620
12505,2024-12-02,CLI-0202,Teclado Apple Magic,Perifericos,1,102230
12506,2024-12-02,CLI-0121,Hub USB-C Anker,Perifericos,1,57510
12507,2024-12-02,CLI-0083,Soundbar LG,Audio,3,153740
12508,2024-12-02,CLI-0209,MacBook Air M2,Laptops,1,1243100
12509,2024-12-02,CLI-0042,Disco Externo Seagate 4TB,Almacenamiento,2,121980
12510,2024-12-02,CLI-0212,Soporte Laptop Ergotron,Perifericos,3,70960
12511,2024-12-02,CLI-0052,"Monitor LG 27"" 4K",Monitores,3,383730
12512,2024-12-02,CLI-0260,Notebook ASUS VivoBook,Laptops,1,462020
12513,2024-12-02,CLI-0281,Mousepad XL RGB,Perifericos,2,32980
12514,2024-12-02,CLI-0015,Notebook Lenovo ThinkPad,Laptops,3,938640
12515,2024-12-02,CLI-0095,Licencia Office 365 Anual,Software,2,93450
12516,2024-12-02,CLI-0070,Notebook HP 15s,Laptops,2,579040
12517,2024-12-02,CLI-0157,Mousepad XL RGB,Perifericos,2,33740
12518,2024-12-02,CLI-0057,"Monitor LG 27"" 4K",Monitores,1,387010
12519,2024-12-02,CLI-0067,Router TP-Link Archer,Redes,3,93280
12520,2024-12-02,CLI-0164,Soundbar LG,Audio,2,157840
12521,2024-12-02,CLI-0069,Teclado Apple Magic,Perifericos,1,110200
12522,2024-12-02,CLI-0168,Webcam Logitech C925e,Perifericos,1,101990
12523,2024-12-03,CLI-0213,Auriculares Sony XM5,Audio,1,243450
12524,2024-12-03,CLI-0194,Switch Cisco 24p,Redes,1,246300
12525,2024-12-03,CLI-0012,Router Eero Pro 6,Redes,3,293420
12526,2024-12-03,CLI-0118,Chromebook Acer,Laptops,10,341690
12527,2024-12-03,CLI-0102,Teclado Apple Magic,Perifericos,3,111730
12528,2024-12-03,CLI-0087,Notebook Lenovo ThinkPad,Laptops,2,951670
12529,2024-12-03,CLI-0220,Router TP-Link Archer,Redes,1,101790
12530,2024-12-03,CLI-0046,Auriculares Sony XM5,Audio,1,229800
12531,2024-12-03,CLI-0291,All-in-One HP 24,Desktops,1,815200
12532,2024-12-03,CLI-0270,Parlante UE Boom 3,Audio,4,99240
12533,2024-12-03,CLI-0233,AutoCAD LT 2025,Software,2,633110
12534,2024-12-03,CLI-0115,"Monitor Portátil 15""",Monitores,1,201540
12535,2024-12-03,CLI-0137,Webcam Logitech C925e,Perifericos,3,112840
12536,2024-12-03,CLI-0196,Mini PC ASUS PN50,Desktops,2,437060
12537,2024-12-03,CLI-0106,Router TP-Link Archer,Redes,1,89520
12538,2024-12-03,CLI-0145,AutoCAD LT 2025,Software,1,607310
12539,2024-12-03,CLI-0093,Micrófono Blue Yeti X,Audio,4,190780
12540,2024-12-03,CLI-0015,Webcam Logitech C925e,Perifericos,10,100860
12541,2024-12-03,CLI-0121,Repetidor WiFi Mesh,Redes,2,86500
12542,2024-12-04,CLI-0128,Auriculares Sony XM5,Audio,2,246580
12543,2024-12-04,CLI-0235,Chromebook Acer,Laptops,1,321680
12544,2024-12-04,CLI-0069,Mousepad XL RGB,Perifericos,10,32620
12545,2024-12-04,CLI-0204,AutoCAD LT 2025,Software,1,619370
12546,2024-12-04,CLI-0197,Parlante UE Boom 3,Audio,3,99750
12547,2024-12-04,CLI-0132,Notebook ASUS VivoBook,Laptops,1,481610
12548,2024-12-04,CLI-0031,Notebook Lenovo ThinkPad,Laptops,1,963350
12549,2024-12-04,CLI-0121,SSD NVMe Kingston 500GB,Almacenamiento,6,64520
12550,2024-12-04,CLI-0024,Notebook HP 15s,Laptops,1,539240
12551,2024-12-04,CLI-0196,Hub USB-C Anker,Perifericos,10,57560
12552,2024-12-04,CLI-0190,Mini PC ASUS PN50,Desktops,10,500220
12553,2024-12-04,CLI-0287,MacBook Air M2,Laptops,2,1300110
12554,2024-12-04,CLI-0134,"Monitor LG 27"" 4K",Monitores,2,372820
12555,2024-12-05,CLI-0174,SSD Samsung 970 EVO 1TB,Almacenamiento,1,129480
12556,2024-12-05,CLI-0163,Pendrive Kingston 256GB,Almacenamiento,2,25060
12557,2024-12-05,CLI-0134,All-in-One HP 24,Desktops,1,790840
12558,2024-12-05,CLI-0066,Disco Externo Seagate 4TB,Almacenamiento,5,124680
12559,2024-12-05,CLI-0144,Auriculares Sony XM5,Audio,6,235760
12560,2024-12-05,CLI-0145,Teclado Apple Magic,Perifericos,2,104070
12561,2024-12-05,CLI-0136,Pendrive Kingston 256GB,Almacenamiento,1,26740
12562,2024-12-05,CLI-0085,Mousepad XL RGB,Perifericos,3,29420
12563,2024-12-05,CLI-0252,Workstation HP Z2,Desktops,2,1442180
12564,2024-12-05,CLI-0226,Notebook Lenovo ThinkPad,Laptops,1,856080
12565,2024-12-05,CLI-0028,"Monitor UltraWide 34""",Monitores,1,608510
12566,2024-12-05,CLI-0241,Teclado Apple Magic,Perifericos,1,106070
12567,2024-12-05,CLI-0240,Parlante UE Boom 3,Audio,1,101720
12568,2024-12-05,CLI-0254,MacBook Air M2,Laptops,2,1170830
12569,2024-12-05,CLI-0288,Disco Externo Seagate 4TB,Almacenamiento,2,121900
12570,2024-12-05,CLI-0058,Workstation HP Z2,Desktops,1,1300490
12571,2024-12-05,CLI-0048,"Monitor Portátil 15""",Monitores,5,195860
12572,2024-12-05,CLI-0093,"Monitor LG 27"" 4K",Monitores,3,384360
12573,2024-12-05,CLI-0140,Switch Cisco 24p,Redes,6,257410
12574,2024-12-05,CLI-0300,"Monitor Portátil 15""",Monitores,2,207250
12575,2024-12-06,CLI-0003,Pendrive Kingston 256GB,Almacenamiento,4,25510
12576,2024-12-06,CLI-0093,Micrófono Blue Yeti X,Audio,6,191150
12577,2024-12-06,CLI-0127,Disco Externo Seagate 4TB,Almacenamiento,3,112500
12578,2024-12-06,CLI-0169,Notebook Dell Inspiron,Laptops,1,623020
12579,2024-12-06,CLI-0063,Headset Logitech G535,Audio,1,92170
12580,2024-12-06,CLI-0055,Mousepad XL RGB,Perifericos,1,29530
12581,2024-12-06,CLI-0042,SSD Samsung 970 EVO 1TB,Almacenamiento,4,119670
12582,2024-12-06,CLI-0246,SSD Samsung 970 EVO 1TB,Almacenamiento,3,124910
12583,2024-12-06,CLI-0138,Router TP-Link Archer,Redes,3,100700
12584,2024-12-06,CLI-0169,MacBook Air M2,Laptops,3,1176320
12585,2024-12-06,CLI-0232,Mousepad XL RGB,Perifericos,8,30180
12586,2024-12-06,CLI-0292,Mini PC ASUS PN50,Desktops,1,505760
12587,2024-12-09,CLI-0025,Antivirus ESET 3 PCs,Software,1,40240
12588,2024-12-09,CLI-0029,Notebook ASUS VivoBook,Laptops,2,466370
12589,2024-12-09,CLI-0196,Chromebook Acer,Laptops,1,310410
12590,2024-12-09,CLI-0092,Mouse Logitech MX Master 3,Perifericos,10,96090
12591,2024-12-09,CLI-0205,Chromebook Acer,Laptops,1,309400
12592,2024-12-09,CLI-0107,"Monitor LG 27"" 4K",Monitores,1,375790
12593,2024-12-09,CLI-0207,Webcam Logitech C925e,Perifericos,3,102050
12594,2024-12-09,CLI-0079,All-in-One HP 24,Desktops,1,823170
12595,2024-12-09,CLI-0222,Hub USB-C Anker,Perifericos,6,60710
12596,2024-12-09,CLI-0068,Dock Station HP,Perifericos,3,212570
12597,2024-12-09,CLI-0189,NAS Synology DS220+,Almacenamiento,1,491970
12598,2024-12-09,CLI-0229,AirPods Pro 2,Audio,2,266760
12599,2024-12-10,CLI-0289,Router TP-Link Archer,Redes,2,98550
12600,2024-12-10,CLI-0217,Auriculares Sony XM5,Audio,2,219870
12601,2024-12-10,CLI-0223,Licencia Office 365 Anual,Software,2,93810
12602,2024-12-10,CLI-0021,NAS Synology DS220+,Almacenamiento,1,505340
12603,2024-12-10,CLI-0238,AutoCAD LT 2025,Software,1,601030
12604,2024-12-10,CLI-0080,Disco Externo Seagate 4TB,Almacenamiento,2,108510
12605,2024-12-10,CLI-0269,Chromebook Acer,Laptops,1,308790
12606,2024-12-10,CLI-0224,Chromebook Acer,Laptops,6,339390
12607,2024-12-10,CLI-0245,Hub USB-C Anker,Perifericos,1,59080
12608,2024-12-10,CLI-0066,AutoCAD LT 2025,Software,6,620980
12609,2024-12-10,CLI-0128,Pendrive Kingston 256GB,Almacenamiento,2,24420
12610,2024-12-10,CLI-0292,Notebook Lenovo ThinkPad,Laptops,2,911130
12611,2024-12-11,CLI-0024,NAS Synology DS220+,Almacenamiento,1,526800
12612,2024-12-11,CLI-0218,Micrófono Blue Yeti X,Audio,1,197990
12613,2024-12-11,CLI-0292,Teclado Apple Magic,Perifericos,1,102100
12614,2024-12-11,CLI-0300,Chromebook Acer,Laptops,4,293570
12615,2024-12-11,CLI-0009,All-in-One HP 24,Desktops,3,779820
12616,2024-12-11,CLI-0237,"Monitor Samsung 24"" FHD",Monitores,4,177330
12617,2024-12-11,CLI-0202,MacBook Air M2,Laptops,1,1343640
12618,2024-12-11,CLI-0153,Mousepad XL RGB,Perifericos,2,30340
12619,2024-12-11,CLI-0233,Adobe Creative Cloud,Software,2,85390
12620,2024-12-12,CLI-0136,Soporte Laptop Ergotron,Perifericos,10,69740
12621,2024-12-12,CLI-0096,"Monitor Portátil 15""",Monitores,1,205290
12622,2024-12-12,CLI-0133,AutoCAD LT 2025,Software,1,650220
12623,2024-12-12,CLI-0274,Notebook Dell Inspiron,Laptops,1,647710
12624,2024-12-12,CLI-0060,Notebook HP 15s,Laptops,1,580090
12625,2024-12-12,CLI-0245,SSD Samsung 970 EVO 1TB,Almacenamiento,3,134030
12626,2024-12-12,CLI-0250,Hub USB-C Anker,Perifericos,2,60410
12627,2024-12-12,CLI-0185,Windows 11 Pro,Software,3,136560
12628,2024-12-12,CLI-0203,Hub USB-C Anker,Perifericos,1,60380
12629,2024-12-12,CLI-0070,Notebook HP 15s,Laptops,1,590650
12630,2024-12-12,CLI-0009,Windows 11 Pro,Software,10,133320
12631,2024-12-12,CLI-0014,"Monitor Portátil 15""",Monitores,2,218760
12632,2024-12-12,CLI-0075,Antivirus ESET 3 PCs,Software,1,44230
12633,2024-12-12,CLI-0276,"Monitor Curvo 32"" QHD",Monitores,1,507760
12634,2024-12-12,CLI-0238,Workstation HP Z2,Desktops,2,1366050
12635,2024-12-12,CLI-0012,All-in-One HP 24,Desktops,1,862660
12636,2024-12-12,CLI-0079,Windows 11 Pro,Software,2,126890
12637,2024-12-13,CLI-0249,SSD NVMe Kingston 500GB,Almacenamiento,1,66530
12638,2024-12-13,CLI-0231,Access Point Ubiquiti U6,Redes,1,276370
12639,2024-12-13,CLI-0151,Switch Cisco 24p,Redes,4,283230
12640,2024-12-13,CLI-0201,Notebook Lenovo ThinkPad,Laptops,1,860720
12641,2024-12-13,CLI-0053,Licencia Office 365 Anual,Software,5,98120
12642,2024-12-13,CLI-0222,Micrófono Blue Yeti X,Audio,5,208680
12643,2024-12-13,CLI-0297,Router TP-Link Archer,Redes,3,101570
12644,2024-12-13,CLI-0149,MacBook Air M2,Laptops,2,1348410
12645,2024-12-13,CLI-0249,NAS Synology DS220+,Almacenamiento,2,512350
12646,2024-12-13,CLI-0250,"Monitor UltraWide 34""",Monitores,3,587590
12647,2024-12-13,CLI-0271,Notebook Dell Inspiron,Laptops,2,619270
12648,2024-12-13,CLI-0162,Router Eero Pro 6,Redes,1,340540
12649,2024-12-13,CLI-0214,SSD NVMe Kingston 500GB,Almacenamiento,1,60810
12650,2024-12-13,CLI-0178,Soundbar LG,Audio,3,163930
12651,2024-12-13,CLI-0011,"Monitor LG 27"" 4K",Monitores,1,386710
12652,2024-12-13,CLI-0099,SSD NVMe Kingston 500GB,Almacenamiento,1,62690
12653,2024-12-13,CLI-0119,NAS Synology DS220+,Almacenamiento,1,482990
12654,2024-12-13,CLI-0174,Router TP-Link Archer,Redes,5,90210
12655,2024-12-13,CLI-0240,Mini PC ASUS PN50,Desktops,5,501820
12656,2024-12-13,CLI-0200,Micrófono Blue Yeti X,Audio,4,200780
12657,2024-12-16,CLI-0185,SSD NVMe Kingston 500GB,Almacenamiento,4,60760
12658,2024-12-16,CLI-0083,Repetidor WiFi Mesh,Redes,1,89470
12659,2024-12-16,CLI-0045,Adobe Creative Cloud,Software,2,81820
12660,2024-12-16,CLI-0089,"Monitor Curvo 32"" QHD",Monitores,1,451970
12661,2024-12-16,CLI-0252,PC Escritorio Dell OptiPlex,Desktops,4,689440
12662,2024-12-16,CLI-0253,Hub USB-C Anker,Perifericos,1,58120
12663,2024-12-16,CLI-0286,Notebook Lenovo ThinkPad,Laptops,15,889670
12664,2024-12-16,CLI-0184,Teclado Apple Magic,Perifericos,1,109730
12665,2024-12-16,CLI-0082,"Monitor Samsung 24"" FHD",Monitores,4,178320
12666,2024-12-17,CLI-0258,MacBook Air M2,Laptops,4,1221050
12667,2024-12-17,CLI-0173,Parlante UE Boom 3,Audio,1,112710
12668,2024-12-17,CLI-0117,All-in-One HP 24,Desktops,2,798760
12669,2024-12-17,CLI-0250,Teclado Apple Magic,Perifericos,15,113730
12670,2024-12-17,CLI-0182,MacBook Air M2,Laptops,4,1230930
12671,2024-12-17,CLI-0286,Teclado Mecánico Keychron K2,Perifericos,6,147820
12672,2024-12-17,CLI-0264,Router TP-Link Archer,Redes,3,91120
12673,2024-12-17,CLI-0026,Soundbar LG,Audio,4,147060
12674,2024-12-17,CLI-0057,PC Escritorio Dell OptiPlex,Desktops,4,772760
12675,2024-12-17,CLI-0053,Router Eero Pro 6,Redes,1,317130
12676,2024-12-17,CLI-0054,"Monitor LG 27"" 4K",Monitores,3,359610
12677,2024-12-17,CLI-0106,Auriculares Sony XM5,Audio,1,238110
12678,2024-12-17,CLI-0150,Soundbar LG,Audio,4,161550
12679,2024-12-18,CLI-0256,PC Escritorio Dell OptiPlex,Desktops,1,773040
12680,2024-12-18,CLI-0187,Soporte Laptop Ergotron,Perifericos,4,73740
12681,2024-12-18,CLI-0063,"Monitor Curvo 32"" QHD",Monitores,2,490270
12682,2024-12-18,CLI-0213,Notebook HP 15s,Laptops,1,521410
12683,2024-12-18,CLI-0243,Soporte Laptop Ergotron,Perifericos,1,76890
12684,2024-12-18,CLI-0088,Chromebook Acer,Laptops,1,339880
12685,2024-12-18,CLI-0213,Auriculares Sony XM5,Audio,3,216680
12686,2024-12-18,CLI-0126,Workstation HP Z2,Desktops,3,1445250
12687,2024-12-18,CLI-0272,Micrófono Blue Yeti X,Audio,4,214330
12688,2024-12-18,CLI-0071,Parlante UE Boom 3,Audio,2,100870
12689,2024-12-18,CLI-0210,SSD Samsung 970 EVO 1TB,Almacenamiento,8,127090
12690,2024-12-18,CLI-0265,AutoCAD LT 2025,Software,1,676320
12691,2024-12-18,CLI-0016,Soundbar LG,Audio,1,169890
12692,2024-12-18,CLI-0006,Pendrive Kingston 256GB,Almacenamiento,8,24790
12693,2024-12-18,CLI-0044,Soporte Laptop Ergotron,Perifericos,1,72060
12694,2024-12-18,CLI-0085,Parlante UE Boom 3,Audio,1,108830
12695,2024-12-18,CLI-0019,Adobe Creative Cloud,Software,6,80630
12696,2024-12-19,CLI-0078,Switch Cisco 24p,Redes,1,249120
12697,2024-12-19,CLI-0267,Webcam Logitech C925e,Perifericos,2,106540
12698,2024-12-19,CLI-0284,Hub USB-C Anker,Perifericos,3,59440
12699,2024-12-19,CLI-0161,Dock Station HP,Perifericos,1,205220
12700,2024-12-19,CLI-0144,Pendrive Kingston 256GB,Almacenamiento,2,27540
12701,2024-12-19,CLI-0076,Windows 11 Pro,Software,2,124870
12702,2024-12-19,CLI-0106,SSD Externo Samsung T7,Almacenamiento,3,91500
12703,2024-12-19,CLI-0227,Windows 11 Pro,Software,1,116780
12704,2024-12-19,CLI-0208,"Monitor Curvo 32"" QHD",Monitores,5,452460
12705,2024-12-19,CLI-0044,MacBook Air M2,Laptops,2,1227990
12706,2024-12-19,CLI-0200,Mini PC ASUS PN50,Desktops,2,450300
12707,2024-12-19,CLI-0277,Webcam Logitech C925e,Perifericos,1,97390
12708,2024-12-19,CLI-0262,Router Eero Pro 6,Redes,1,299140
12709,2024-12-20,CLI-0175,Licencia Office 365 Anual,Software,1,101560
12710,2024-12-20,CLI-0015,SSD Externo Samsung T7,Almacenamiento,2,99470
12711,2024-12-20,CLI-0124,Hub USB-C Anker,Perifericos,3,58640
12712,2024-12-20,CLI-0259,All-in-One HP 24,Desktops,3,795050
12713,2024-12-20,CLI-0191,Teclado Apple Magic,Perifericos,3,106570
12714,2024-12-20,CLI-0182,All-in-One HP 24,Desktops,1,784790
12715,2024-12-20,CLI-0064,Soundbar LG,Audio,1,156490
12716,2024-12-20,CLI-0003,SSD Samsung 970 EVO 1TB,Almacenamiento,1,124370
12717,2024-12-20,CLI-0121,Access Point Ubiquiti U6,Redes,2,260690
12718,2024-12-20,CLI-0274,Router TP-Link Archer,Redes,1,91590
12719,2024-12-20,CLI-0154,Webcam Logitech C925e,Perifericos,3,108630
12720,2024-12-20,CLI-0294,AutoCAD LT 2025,Software,1,667520
12721,2024-12-20,CLI-0194,Pendrive Kingston 256GB,Almacenamiento,3,27500
12722,2024-12-20,CLI-0054,Mousepad XL RGB,Perifericos,2,32290
12723,2024-12-20,CLI-0099,Auriculares Sony XM5,Audio,2,233510
12724,2024-12-20,CLI-0076,Parlante UE Boom 3,Audio,4,97570
12725,2024-12-20,CLI-0042,Chromebook Acer,Laptops,1,327780
12726,2024-12-23,CLI-0067,SSD NVMe Kingston 500GB,Almacenamiento,1,61550
12727,2024-12-23,CLI-0040,Auriculares Sony XM5,Audio,3,248270
